Return,Volatility,Sharpe Ratio,AAPL weight,JPM weight,KO weight,JNJ weight,XOM weight,BA weight
0.11876997180200792,0.16603823523980926,0.7153169968981439,0.22608590429972203,0.03641783023734895,0.2360821388981401,0.06562977693061176,0.21645922310022275,0.21932512653395447
0.11471310473208335,0.14501305211465348,0.7910536538558356,0.12789381082925003,0.1434409851970609,0.2096656361355743,0.21935989145986756,0.13507587065621973,0.1645638057220275
0.14382564318786342,0.19110092326369177,0.7526161607780656,0.39928594421885844,0.05133814289770901,0.05021046871868189,0.03760697264034365,0.28207188774142666,0.1794865837829802
0.1403189194267118,0.14769824737878215,0.9500378096353062,0.20867686124534457,0.18089447299085815,0.089914186472812,0.2421065818963236,0.20549969525862685,0.0729082021360348
0.141598579765792,0.18025363739273678,0.7855518580037133,0.15444570808005514,0.1333469791249566,0.06683958320247628,0.06267163062597136,0.3969907682730848,0.1857053306934559
0.12658477124279083,0.14454265377997702,0.8757606694801543,0.099259119002192,0.18894916539149317,0.1431953194426848,0.24240966637999148,0.20205591842432896,0.12413081135930963
0.10229340761854441,0.15667967345936676,0.6528824407147692,0.09406733522626358,0.24659881528378952,0.1793970857377037,0.2377417157072613,0.0296125508337283,0.21258249721125377
0.10248661881157092,0.15324356923076246,0.6687825096088765,0.2548325529622436,0.048769245345500624,0.23530596952658764,0.2744417762074675,0.0049211322769095,0.18172932368129108
0.10373216213251528,0.17880572304022957,0.5801389372149824,0.25459656043242845,0.09110423610051552,0.14144031203700488,0.1364329077672219,0.09313026518537681,0.28329571847745255
0.10079923225971013,0.15256822921375263,0.6606829795375511,0.2009024624510555,0.028436776783272204,0.2563781480783771,0.22607807286394754,0.07300440255635045,0.21520013726699724
0.094943365882828,0.16775542815660152,0.5659630029628451,0.031218985494080476,0.2930950318916971,0.1952837205228228,0.19071915721823207,0.026531480585764426,0.26315162428740296
0.07113187876869412,0.18434594041016092,0.3858608364818291,0.01261692843515865,0.10477801471492411,0.06222509230301289,0.33795149693905213,0.08623349623126106,0.3961949713765912
0.11269588311814258,0.21821898238678325,0.516434830212865,0.30426119876158114,0.016765852091482913,0.0025173941509840543,0.023949780980729734,0.28092064361263114,0.371585130402591
0.12227757822239008,0.16805551800387306,0.7276022809294012,0.06542753998751318,0.23296614514947414,0.01569692214534432,0.21967920741775016,0.25446512201440497,0.21176506328551337
0.1270754440007068,0.19427127262466024,0.6541134069071631,0.2899787953692584,0.34807228193967016,0.016677666304123175,0.08381434092237042,0.051889614046005034,0.20956730141857274
0.1474757797156759,0.15239486715672634,0.9677214362082711,0.2251863384835632,0.19038153600164306,0.257200951865271,0.04690338469463956,0.2219931149958885,0.05833467395899479
0.10161926709917472,0.14949620060140512,0.6797448141850609,0.08348451768561364,0.2188887744784962,0.3022318698919827,0.18856056448861375,0.016804378394484083,0.19002989506080964
0.12524981366994425,0.15459674288043015,0.8101711028078793,0.020317310030545703,0.4241612413480194,0.34041403172854207,0.08305658366758921,0.04400235751631661,0.08804847570898704
0.14164073349366063,0.14490858429319636,0.9774488805099094,0.27400927072709896,0.12821059440551233,0.2192239698329316,0.17793566274857714,0.16004302028247436,0.04057748200340542
0.11326806126575704,0.16483429654180778,0.6871631914116142,0.22989726748033373,0.07323050427491903,0.1404663251261125,0.17005541125752344,0.15777280152448617,0.22857769033662512
0.12307067546745729,0.1389552977417365,0.8856853784459336,0.0830053179869482,0.2842648062146545,0.2259312266889013,0.26514951490419414,0.06666502296324203,0.07498411124205999
